review_id,text,business_category,aspect,sentiment,star_rating
3494,الشي الايجابي الوحيد هوة الموقع فقط مابتعرف تنام بالفندق لا ليل ولا نهار بالطابق الرابع من ضجة الشارع القوية وفي صراصير كمان بالغرفة نقلوناع الطابق السادس لغرفة صغيرة كتير وبدون بلكون وتخت صغير ويادوب تعرف تمشي فيا يعني معنا ٢ هاند باك ومافي للشناتي محل بس خبرونا قبل بشي عشر دقايق بالنقل وهاد الشي كان قلة زوء والطابق السادس ضجة الكراسي والطاولات الي بالمطعم ليل نهار ضجة ما طبيعية والعاملين بشكل عام مو بشوشين بيشتغلوا بلا نفس,فندق,app_experience,negative,1
2649,سئ جدا لاقيت ف ساندوتس زلط كانت هتكسر سناني بجد اي قرف واهمال دا,مطعم فلافل,general,negative,1
578,جميل,مطعم مأكولات لبنانية,general,positive,5
1861,روعة يستاهل التجربة والتكرار الطلبات: كفتة - بامية مع لحم - رز مصري - ملوخية - سلطة بلدي مدة الانتظار: ٢٠د الموظفين: بشوشين مضيافين تعامل راقي + يسالوكم عن التجربة واذا فيه اي شي مو مناسبكم! اهتمام,مطعم,food,positive,5
1861,روعة يستاهل التجربة والتكرار الطلبات: كفتة - بامية مع لحم - رز مصري - ملوخية - سلطة بلدي مدة الانتظار: ٢٠د الموظفين: بشوشين مضيافين تعامل راقي + يسالوكم عن التجربة واذا فيه اي شي مو مناسبكم! اهتمام,مطعم,service,positive,5
1861,روعة يستاهل التجربة والتكرار الطلبات: كفتة - بامية مع لحم - رز مصري - ملوخية - سلطة بلدي مدة الانتظار: ٢٠د الموظفين: بشوشين مضيافين تعامل راقي + يسالوكم عن التجربة واذا فيه اي شي مو مناسبكم! اهتمام,مطعم,price,positive,5
1861,روعة يستاهل التجربة والتكرار الطلبات: كفتة - بامية مع لحم - رز مصري - ملوخية - سلطة بلدي مدة الانتظار: ٢٠د الموظفين: بشوشين مضيافين تعامل راقي + يسالوكم عن التجربة واذا فيه اي شي مو مناسبكم! اهتمام,مطعم,delivery,positive,5
6495,التطبيق ده فشل.. معدش في مطاعم شغاله الا 3 مطاعم تقريبا,food_delivery,app_experience,negative,1
9805,مش كويسين منصحش حد يتعامل مع بوكينج في مصر,travel,service,negative,1
485,الاكل بتاعهم حلو وكمان الخدمه كويسه لان كان فيه طبق من ال احنا حاجزينه الفطار في رمضان اتلغي بسبب مشكله عندهم عملو صنف بدالو وقدمو كمان حلوي ك اعتذار ف اسلوبهم كمان محترم,مقهى,food,positive,5
485,الاكل بتاعهم حلو وكمان الخدمه كويسه لان كان فيه طبق من ال احنا حاجزينه الفطار في رمضان اتلغي بسبب مشكله عندهم عملو صنف بدالو وقدمو كمان حلوي ك اعتذار ف اسلوبهم كمان محترم,مقهى,service,positive,5
3201,رعاية طبيه صفر تمريض صفر باستثناء شخص واحد في المؤسسه في تمريض اسمه محمد سمير ربنا يكرمه بس تخيل انت ان مؤسسه ماشيه بفرد واحد تمريض كويس لا انصح بها نهائي استهتار بحياه ناس كنا بنجيب تمريض خارجي يشتغل مكانهم,مستشفى,ambiance,negative,1
6507,التطبيق مش شغال عندي ومسحته ونزلته مش شغال بردوا ..ايه الحل ؟!,food_delivery,app_experience,negative,1
109,Shady,فندق,general,positive,5
1322,اكتر مطعم في مصر اخد قلبي اكلهم تحفة وكواليتي ممتاز وخدمة ممتازة اكتر حاجة عجبتني عندهم الاستيك وطريقة تقديمه مميزة,مطعم,food,positive,5
1322,اكتر مطعم في مصر اخد قلبي اكلهم تحفة وكواليتي ممتاز وخدمة ممتازة اكتر حاجة عجبتني عندهم الاستيك وطريقة تقديمه مميزة,مطعم,service,positive,5
4458,استاذ مجدي شغلو جيد جدا والنتيجة تجنن. المدام عملتلي ميك حلو جدا. الاسعار مناسبة قياسا بصالونات ثانية. اتمنالهم التقدم اكثر واكثر,صالون تجميل,food,positive,4
4458,استاذ مجدي شغلو جيد جدا والنتيجة تجنن. المدام عملتلي ميك حلو جدا. الاسعار مناسبة قياسا بصالونات ثانية. اتمنالهم التقدم اكثر واكثر,صالون تجميل,price,positive,4
5001,ملابس جميله وعصريه والخامات حلوه اوي بس المقاسات عندهم كبيره يعني الي بيلبس xl في اي محل يلبس عندهم L ممكن تكون ميزه وعيب لبعض الناس بس في الاخر ازواق,متجر ملابس رجالي,food,positive,4
5866,اشكر الله اللي هداني الي عيادة دكنور بشاي . سولا . . للاسنان اخيرا. وذلك بعد رحلة طويلة في عيادات كثيرة حيث العناية الفايقة والمقابلة اللطيفة وحيث انك لا تشعر باي الم نسبة للاجهزة الحديثة التي يستخدمونها.ولذلك اشعر بالامتنان لهم لانه فد اعادوا لي البسمة وعنواني المفقود دون اي الم او جراحة. اسال الله لهم التوفيق,عِيادة أسنان,general,positive,5
9336,تحفه بس,entertainment,general,positive,5
9332,ممتاز جداجدا,entertainment,general,positive,5
8911,برنامج رائع ربنا يبارك فيكم فيه مشايخ قراء اصوات جميله,entertainment,general,positive,5
6336,اوقات التوصيل جدا طويله ، بيقولك بيوصل ب ٤٥ دقيقه وبقاله ساعتين ، والمشكله مركز الشكاوي عباره عن ai هوا الي بيرد عليك ، يعني حاجه اخر قرف ، بيذلك بالعروض الي عنده,food_delivery,delivery,negative,1
8391,شكر الموقع ممتاز هوه كان صعب شويه في الدخول فيه لاكنه ممتاز نزل الاعلان وفي انشاء الله تفاعل من الناس عن طريق الواتساب شكرا لكم وبالتوفيق,real_estate,app_experience,positive,5
6661,تطبيق حرامي يخصم منك وغير صريح في الاسعار,transport,price,negative,1
6661,تطبيق حرامي يخصم منك وغير صريح في الاسعار,transport,app_experience,negative,1
3655,سي جدا و كاشير سي جدا في التعامل و الاسلوب و ياخد باقي الفلوس من ااناي ومابيرجعش حاجه و منهي قلة الادب و الذوق ، اخر مره واخر تجربة معهم,مطعم بيتزا,service,negative,1
3655,سي جدا و كاشير سي جدا في التعامل و الاسلوب و ياخد باقي الفلوس من ااناي ومابيرجعش حاجه و منهي قلة الادب و الذوق ، اخر مره واخر تجربة معهم,مطعم بيتزا,price,negative,1
3810,المعامله سيئه جدا وعدم المصداقيه تماما النضافه سيئه ومفيش تعقيم ولا والجهاز نوعه رضيئ جدا وقديم خالص,عيادة جراحة التجميل,general,negative,1
2115,بجد الاكل كان جميل اووي و استاذ سليم شخص ذووق اووي ومحترم و الصاله الاكل فيها كان سريع في التحضير و شكر خاص للمكان و المدربين اللي في,مطعم شاورما,food,positive,5
2115,بجد الاكل كان جميل اووي و استاذ سليم شخص ذووق اووي ومحترم و الصاله الاكل فيها كان سريع في التحضير و شكر خاص للمكان و المدربين اللي في,مطعم شاورما,service,positive,5
2115,بجد الاكل كان جميل اووي و استاذ سليم شخص ذووق اووي ومحترم و الصاله الاكل فيها كان سريع في التحضير و شكر خاص للمكان و المدربين اللي في,مطعم شاورما,ambiance,positive,5
7075,جيد,transport,general,positive,5
1546,المكان توحفه بجد والسيرفس قمه في الزوق ومستر حسن كان معانا من بدايه دخلونا المطعم لغايه خروجنا من المطعم بجد شخص زوق جدا والاجواء جميله وان شاء الله مش اخر تجربه,مطعم يمني,food,positive,5
1546,المكان توحفه بجد والسيرفس قمه في الزوق ومستر حسن كان معانا من بدايه دخلونا المطعم لغايه خروجنا من المطعم بجد شخص زوق جدا والاجواء جميله وان شاء الله مش اخر تجربه,مطعم يمني,ambiance,positive,5
2209,الاتصال التليفوني للطلب او الشكاوي غير مجدي ولايوجد حسن استقبال للمكالمات. صفر كبير,متجر بقالة,service,negative,1
2209,الاتصال التليفوني للطلب او الشكاوي غير مجدي ولايوجد حسن استقبال للمكالمات. صفر كبير,متجر بقالة,delivery,negative,1
5530,اشكر الدكتورة اميرة علي عملها الرائع واخلاقها العالية، فعلا كانت تجربة مميزة حتي مع ان الوقت كان متاخر. واحب ان اضيف ان حجز الموعد كان سهل جدا، فقط باتصال هاتفي واحد شعرت ان هذه هي العيادة الافضل، خاصة من تعامل الاستاذة شهد المسؤولة عن استقبال الاتصالات، كانت في غاية اللطف والاحترافية.,عِيادة أسنان,service,positive,5
4267,يستحق التجربه خدمه كويسه بس الاكل عادي,مطعم,food,positive,4
9370,ممتع,entertainment,general,positive,5
7068,جميل,transport,general,positive,5
7095,رائعا,ecommerce,general,positive,5
8274,اواجه صعوبه في مسح حساب و تعديل حساب قديم ودخول لحساب اخر قديم كنتو مهتمين بالتطبيق اول لما اشتغلتو وبعدين حصل اهمال,real_estate,price,negative,1
8274,اواجه صعوبه في مسح حساب و تعديل حساب قديم ودخول لحساب اخر قديم كنتو مهتمين بالتطبيق اول لما اشتغلتو وبعدين حصل اهمال,real_estate,app_experience,negative,1
1647,صراحة رحتهم علي مدح من التيك توك لي احسن الكوفيهات في الزمالك بس بصراحة تجربة سيئة المكان مراا صغير متر في متر وغير كدا الطاولات محدوده وفي طاولة شاغرة الويتر يقول معليش الطاولة علي عدد اربع اشخاص ادا اقل ما ينفع تجلسو وادا جلستو وطلبتو ووصل حتي الطلب وجت عايله كبيره تقوم وتعطيهم المكان ايش السياسة الزفت هاذي ما طلبت شي ومستحيل اجلس في مكان زي كذا ما انصحكم فيه ابدا,مقهى,delivery,negative,1
1647,صراحة رحتهم علي مدح من التيك توك لي احسن الكوفيهات في الزمالك بس بصراحة تجربة سيئة المكان مراا صغير متر في متر وغير كدا الطاولات محدوده وفي طاولة شاغرة الويتر يقول معليش الطاولة علي عدد اربع اشخاص ادا اقل ما ينفع تجلسو وادا جلستو وطلبتو ووصل حتي الطلب وجت عايله كبيره تقوم وتعطيهم المكان ايش السياسة الزفت هاذي ما طلبت شي ومستحيل اجلس في مكان زي كذا ما انصحكم فيه ابدا,مقهى,ambiance,negative,1
9534,التطبيق جميل جدا يتيح لك خيارات حجز لموعد سفرك كثيره ومناسبه لميزانيتك من حجز تذاكر او فنادق وشقق فندقية في تطبيق واحد ويخبرك كذلك بتوفر العروض من شركات الطيران.........,travel,price,positive,5
9534,التطبيق جميل جدا يتيح لك خيارات حجز لموعد سفرك كثيره ومناسبه لميزانيتك من حجز تذاكر او فنادق وشقق فندقية في تطبيق واحد ويخبرك كذلك بتوفر العروض من شركات الطيران.........,travel,app_experience,positive,5
5418,جيد,متجر بقالة راقٍ,general,neutral,3
6523,سيء كل ما احاول افتح حسابي بحكي يرجي الاتصال بنا,transport,price,negative,1
2341,بصراحه انهارده عملنا من عند حضرتكم اوردر الفراخ جايه بايته وناشفه .. والشيش محمض كلمنا حضراتكم تليفونيا وقلنا لحضراتكم محتاجين نتواصل عشان الاكل اللي وصلنا .. مكنش في اي اهتمام . كتبت كده عشان لم يهتم احد بشكوتي,مطعم مأكولات سورية,food,negative,1
2341,بصراحه انهارده عملنا من عند حضرتكم اوردر الفراخ جايه بايته وناشفه .. والشيش محمض كلمنا حضراتكم تليفونيا وقلنا لحضراتكم محتاجين نتواصل عشان الاكل اللي وصلنا .. مكنش في اي اهتمام . كتبت كده عشان لم يهتم احد بشكوتي,مطعم مأكولات سورية,delivery,negative,1
5122,اسعاره غاليه وبياخد خدمه وضريبه كبيره جدا,مطعم,price,negative,1
8769,انغامي الاول,entertainment,general,positive,5
4047,جيم كويس جدا و مش زحمه و الكباتن متعووونه فعلا,صالة رياضة,general,positive,5
7028,تطبيق سيء جدا، سرقت ما يقارب ٦٠ ريالا، لدي ثلاثة مشاوير كنسلتها ولم اخذها ولم يتم ارجاع المبلغ الي والمشكلة الكبري انه لا يمكنك ان تتواصل مع فريق الدعم ابدا هذا التطبيق سيسرقك احذر!,transport,app_experience,negative,1
4223,نظرا لجفاف بشرتي الشديد مؤخرا، حجزت جلسة ترطيب عميق. مع ذلك، اقتصرت معظم الجلسة علي تنظيف عميق مع ترطيب طفيف. خضعت لجلسة تقشير دقيق، وتنظيف بالملعقة، وازالة الرؤوس السوداء، وجلسة تفتيح البشرة. لكن من الواضح ان المعالجة لم تكن تجيد استخدام جهاز التقشير الدقيق والملعقة بشكل صحيح؛ كانت العملية مؤلمة للغاية، وشعرت بالم شديد في بشرتي. هذا النوع من العلاج يلحق الضرر بالطبقة القرنية من الجلد. طلبت ايضا جلسة مانيكير في نفس الوقت، بتكلفة 300 جنيه مصري. لكنها اقتصرت علي تقليم الجلد المحيط بالاظافر فقط، دون وضع طلاء اظافر. بعد طلبي، وضعت طلاء الاظافر بشكل سطحي، ما لم يكن مانيكيرا علي الاطلاق. علاوة علي ذلك، استغرق طلاء الاظافر وقتا طويلا ليجف (10 دقائق) وكان غير متناسق. اضافة الي ذلك، كان روتين العناية بالبشرة لديها دون المستوي المطلوب، ومع ذلك طلبت 2200 جنيه مصري. اعتقد انها لم تتخرج من تدريبها الطبي. انها لا تعرف كيفية استخدام ادوات التجميل بشكل صحيح لتقديم تجربة خدمة افضل لزبائنها.,صالون تجميل,food,negative,1
4223,نظرا لجفاف بشرتي الشديد مؤخرا، حجزت جلسة ترطيب عميق. مع ذلك، اقتصرت معظم الجلسة علي تنظيف عميق مع ترطيب طفيف. خضعت لجلسة تقشير دقيق، وتنظيف بالملعقة، وازالة الرؤوس السوداء، وجلسة تفتيح البشرة. لكن من الواضح ان المعالجة لم تكن تجيد استخدام جهاز التقشير الدقيق والملعقة بشكل صحيح؛ كانت العملية مؤلمة للغاية، وشعرت بالم شديد في بشرتي. هذا النوع من العلاج يلحق الضرر بالطبقة القرنية من الجلد. طلبت ايضا جلسة مانيكير في نفس الوقت، بتكلفة 300 جنيه مصري. لكنها اقتصرت علي تقليم الجلد المحيط بالاظافر فقط، دون وضع طلاء اظافر. بعد طلبي، وضعت طلاء الاظافر بشكل سطحي، ما لم يكن مانيكيرا علي الاطلاق. علاوة علي ذلك، استغرق طلاء الاظافر وقتا طويلا ليجف (10 دقائق) وكان غير متناسق. اضافة الي ذلك، كان روتين العناية بالبشرة لديها دون المستوي المطلوب، ومع ذلك طلبت 2200 جنيه مصري. اعتقد انها لم تتخرج من تدريبها الطبي. انها لا تعرف كيفية استخدام ادوات التجميل بشكل صحيح لتقديم تجربة خدمة افضل لزبائنها.,صالون تجميل,service,negative,1
4223,نظرا لجفاف بشرتي الشديد مؤخرا، حجزت جلسة ترطيب عميق. مع ذلك، اقتصرت معظم الجلسة علي تنظيف عميق مع ترطيب طفيف. خضعت لجلسة تقشير دقيق، وتنظيف بالملعقة، وازالة الرؤوس السوداء، وجلسة تفتيح البشرة. لكن من الواضح ان المعالجة لم تكن تجيد استخدام جهاز التقشير الدقيق والملعقة بشكل صحيح؛ كانت العملية مؤلمة للغاية، وشعرت بالم شديد في بشرتي. هذا النوع من العلاج يلحق الضرر بالطبقة القرنية من الجلد. طلبت ايضا جلسة مانيكير في نفس الوقت، بتكلفة 300 جنيه مصري. لكنها اقتصرت علي تقليم الجلد المحيط بالاظافر فقط، دون وضع طلاء اظافر. بعد طلبي، وضعت طلاء الاظافر بشكل سطحي، ما لم يكن مانيكيرا علي الاطلاق. علاوة علي ذلك، استغرق طلاء الاظافر وقتا طويلا ليجف (10 دقائق) وكان غير متناسق. اضافة الي ذلك، كان روتين العناية بالبشرة لديها دون المستوي المطلوب، ومع ذلك طلبت 2200 جنيه مصري. اعتقد انها لم تتخرج من تدريبها الطبي. انها لا تعرف كيفية استخدام ادوات التجميل بشكل صحيح لتقديم تجربة خدمة افضل لزبائنها.,صالون تجميل,price,negative,1
4223,نظرا لجفاف بشرتي الشديد مؤخرا، حجزت جلسة ترطيب عميق. مع ذلك، اقتصرت معظم الجلسة علي تنظيف عميق مع ترطيب طفيف. خضعت لجلسة تقشير دقيق، وتنظيف بالملعقة، وازالة الرؤوس السوداء، وجلسة تفتيح البشرة. لكن من الواضح ان المعالجة لم تكن تجيد استخدام جهاز التقشير الدقيق والملعقة بشكل صحيح؛ كانت العملية مؤلمة للغاية، وشعرت بالم شديد في بشرتي. هذا النوع من العلاج يلحق الضرر بالطبقة القرنية من الجلد. طلبت ايضا جلسة مانيكير في نفس الوقت، بتكلفة 300 جنيه مصري. لكنها اقتصرت علي تقليم الجلد المحيط بالاظافر فقط، دون وضع طلاء اظافر. بعد طلبي، وضعت طلاء الاظافر بشكل سطحي، ما لم يكن مانيكيرا علي الاطلاق. علاوة علي ذلك، استغرق طلاء الاظافر وقتا طويلا ليجف (10 دقائق) وكان غير متناسق. اضافة الي ذلك، كان روتين العناية بالبشرة لديها دون المستوي المطلوب، ومع ذلك طلبت 2200 جنيه مصري. اعتقد انها لم تتخرج من تدريبها الطبي. انها لا تعرف كيفية استخدام ادوات التجميل بشكل صحيح لتقديم تجربة خدمة افضل لزبائنها.,صالون تجميل,cleanliness,negative,1
4223,نظرا لجفاف بشرتي الشديد مؤخرا، حجزت جلسة ترطيب عميق. مع ذلك، اقتصرت معظم الجلسة علي تنظيف عميق مع ترطيب طفيف. خضعت لجلسة تقشير دقيق، وتنظيف بالملعقة، وازالة الرؤوس السوداء، وجلسة تفتيح البشرة. لكن من الواضح ان المعالجة لم تكن تجيد استخدام جهاز التقشير الدقيق والملعقة بشكل صحيح؛ كانت العملية مؤلمة للغاية، وشعرت بالم شديد في بشرتي. هذا النوع من العلاج يلحق الضرر بالطبقة القرنية من الجلد. طلبت ايضا جلسة مانيكير في نفس الوقت، بتكلفة 300 جنيه مصري. لكنها اقتصرت علي تقليم الجلد المحيط بالاظافر فقط، دون وضع طلاء اظافر. بعد طلبي، وضعت طلاء الاظافر بشكل سطحي، ما لم يكن مانيكيرا علي الاطلاق. علاوة علي ذلك، استغرق طلاء الاظافر وقتا طويلا ليجف (10 دقائق) وكان غير متناسق. اضافة الي ذلك، كان روتين العناية بالبشرة لديها دون المستوي المطلوب، ومع ذلك طلبت 2200 جنيه مصري. اعتقد انها لم تتخرج من تدريبها الطبي. انها لا تعرف كيفية استخدام ادوات التجميل بشكل صحيح لتقديم تجربة خدمة افضل لزبائنها.,صالون تجميل,delivery,negative,1
4223,نظرا لجفاف بشرتي الشديد مؤخرا، حجزت جلسة ترطيب عميق. مع ذلك، اقتصرت معظم الجلسة علي تنظيف عميق مع ترطيب طفيف. خضعت لجلسة تقشير دقيق، وتنظيف بالملعقة، وازالة الرؤوس السوداء، وجلسة تفتيح البشرة. لكن من الواضح ان المعالجة لم تكن تجيد استخدام جهاز التقشير الدقيق والملعقة بشكل صحيح؛ كانت العملية مؤلمة للغاية، وشعرت بالم شديد في بشرتي. هذا النوع من العلاج يلحق الضرر بالطبقة القرنية من الجلد. طلبت ايضا جلسة مانيكير في نفس الوقت، بتكلفة 300 جنيه مصري. لكنها اقتصرت علي تقليم الجلد المحيط بالاظافر فقط، دون وضع طلاء اظافر. بعد طلبي، وضعت طلاء الاظافر بشكل سطحي، ما لم يكن مانيكيرا علي الاطلاق. علاوة علي ذلك، استغرق طلاء الاظافر وقتا طويلا ليجف (10 دقائق) وكان غير متناسق. اضافة الي ذلك، كان روتين العناية بالبشرة لديها دون المستوي المطلوب، ومع ذلك طلبت 2200 جنيه مصري. اعتقد انها لم تتخرج من تدريبها الطبي. انها لا تعرف كيفية استخدام ادوات التجميل بشكل صحيح لتقديم تجربة خدمة افضل لزبائنها.,صالون تجميل,ambiance,negative,1
4600,د عصام نصر طبيب قلب، ذكي ذو خبرة طويلة و مريح جدا,مركز طبي,ambiance,positive,5
9112,يموتتت,entertainment,general,positive,5
4177,افضل كابتن عندهم حبيبه غيره المركز جدا سيء,غرفة لياقة,general,negative,1
6646,غير امن وخدمه العملاء سييء جدا ومتعرفش تتواصل معاهم وقت المشكلة في الرحله,transport,general,negative,1
737,المحل سئ جدا و خدمه العملاء وحشه طالبين اكل من الصبح و قال جي و مجاش و معرفناش نفطر غير علي العشاء ال service في غايه السوء منصحش حد يطلب,مطعم مأكولات مشوية,food,negative,1
737,المحل سئ جدا و خدمه العملاء وحشه طالبين اكل من الصبح و قال جي و مجاش و معرفناش نفطر غير علي العشاء ال service في غايه السوء منصحش حد يطلب,مطعم مأكولات مشوية,service,negative,1
737,المحل سئ جدا و خدمه العملاء وحشه طالبين اكل من الصبح و قال جي و مجاش و معرفناش نفطر غير علي العشاء ال service في غايه السوء منصحش حد يطلب,مطعم مأكولات مشوية,delivery,negative,1
2519,الخدمه فوق الممتازة ومصطفي زوق جدا والمكان جميل والاجواء بسطتني كتييير اكيد بكررها ♥️♥️♥️,كافيه,ambiance,positive,5
6032,المحل عادي جدا و اسعاره غاليه .,متجر ملابس حريمي,price,negative,2
3001,صالون جميل الاظافر روعه مع نرمين شغلها بطل فنانه ❤️شكرا نرمين,صالون عناية بالأظافر,general,positive,5
5073,كانت لي تجربة رائعة ومريحة جدا في مركز الاسنان، من اول لحظة دخول شعرت بالاهتمام والاحترام. الاستقبال كان راقيا والتنظيم ممتاز، والمواعيد دقيقة بدون اي تاخير. الدكتور طارق حداد كان محترفا وشرح لي حالتي بكل وضوح وبساطة واشكره ع اهتمامه واحترافيته .,طبيب أسنان,service,negative,1
5073,كانت لي تجربة رائعة ومريحة جدا في مركز الاسنان، من اول لحظة دخول شعرت بالاهتمام والاحترام. الاستقبال كان راقيا والتنظيم ممتاز، والمواعيد دقيقة بدون اي تاخير. الدكتور طارق حداد كان محترفا وشرح لي حالتي بكل وضوح وبساطة واشكره ع اهتمامه واحترافيته .,طبيب أسنان,ambiance,negative,1
3812,حقيقي المكان تحفه وتعامل البنات ولا اروع ومصدقاكي في التعامل واهتمام واضافه وتعقيم حقيقي شكرا كمان لدكتوره نورهان وهلانه من اكتر الناس المحترمه,عيادة جراحة التجميل,service,positive,5
3812,حقيقي المكان تحفه وتعامل البنات ولا اروع ومصدقاكي في التعامل واهتمام واضافه وتعقيم حقيقي شكرا كمان لدكتوره نورهان وهلانه من اكتر الناس المحترمه,عيادة جراحة التجميل,ambiance,positive,5
2096,التاخير في الدليفري غير طبيعي اكثر من ١.٣٠ ...لا انصح في التعامل مع هذا البراند للاسف سوء ادارة واضح جدا,مطعم بيتزا,service,negative,1
2096,التاخير في الدليفري غير طبيعي اكثر من ١.٣٠ ...لا انصح في التعامل مع هذا البراند للاسف سوء ادارة واضح جدا,مطعم بيتزا,delivery,negative,1
2423,فكر جدا قبل ما تطلب منهم يا دكتور ، الناس دي بيستهزؤا بالدكاترة، ويقولك بهزر ، طيب ماتجرب تهزر كده مع مهنة عسكرية ولا قضائية ياابو دم خفيف,مطعم بيتزا,delivery,negative,1
4803,تجربة كويسة جدا ومش اخر مرة,مركز طبي,general,positive,5
4688,ناس قليله الذوق ف المعامله و كمان مش متوفر عندهم كل حاجه يعني المنيو بتاعهم مش كل حاجه فيه موجوده,مطعم,food,negative,1
4688,ناس قليله الذوق ف المعامله و كمان مش متوفر عندهم كل حاجه يعني المنيو بتاعهم مش كل حاجه فيه موجوده,مطعم,ambiance,negative,1
2200,قمة الذوق والادب من الاخوة السوريين وانصح الجميع التجربة كل التوفيق ❤️❤️,متجر بقالة,general,positive,5
2747,مكان جميل ورائع جدا,مطعم مأكولات إيطالية,ambiance,positive,5
8420,رسوم عرض الاعلانات مرتفعة و يرفض التسجيل مع اني سجلت من قبل وايضا لقد دفعت النقود في هذا التطبيق ولم يتم نشر اعلاناتي ولا استطيع استرداد اموالي,real_estate,app_experience,negative,1
6604,للاسف احاول الاشتراك في التطبيق يعطي انه هناك مشكله كثير كتبنا المشكله علي الرابط ولكن بلا فائده,transport,app_experience,negative,1
4258,جبت بيتزا كريسبي الفراخ بايظه والعجينه بتاعه البيتزا حمضانه والفراخ زفره جدا اسوء تجربه اول واخر مره وخساره النجمه كمان والله بس عشان اعرف اعلق حطيتها ياريت يكون في ذمه عشان مش بنلاقي الفلوس فالشارع,مطعم مأكولات سورية,food,negative,1
4258,جبت بيتزا كريسبي الفراخ بايظه والعجينه بتاعه البيتزا حمضانه والفراخ زفره جدا اسوء تجربه اول واخر مره وخساره النجمه كمان والله بس عشان اعرف اعلق حطيتها ياريت يكون في ذمه عشان مش بنلاقي الفلوس فالشارع,مطعم مأكولات سورية,price,negative,1
7671,التطبيق محتاج تطوير بيعلق كتير ومش سلس ف الاستخدام,ecommerce,app_experience,negative,1
4849,العيادة حلوه وهاديه والاستقبال كلهم محترمين والدكتور اندرو ممتاز جدا جدا مستمع جدا ويتابع مع الحاله بالتليفون حته بعد الاستشاري,مركز طبي,food,positive,5
4849,العيادة حلوه وهاديه والاستقبال كلهم محترمين والدكتور اندرو ممتاز جدا جدا مستمع جدا ويتابع مع الحاله بالتليفون حته بعد الاستشاري,مركز طبي,service,positive,5
4849,العيادة حلوه وهاديه والاستقبال كلهم محترمين والدكتور اندرو ممتاز جدا جدا مستمع جدا ويتابع مع الحاله بالتليفون حته بعد الاستشاري,مركز طبي,ambiance,positive,5
9363,برنامج حلو,entertainment,food,positive,5
583,اشكر استاذ يوسف و استاذ مانو علي الخدمة,مطعم مأكولات لبنانية,service,positive,5
3180,لا يلتزم بالحجوزات تحجز جناح يعطيك غرفة وكل واحد اكذب من الثاني ادارته غير متفهمه لا انصح ابدا بزيارته. والتعامل سيئ جدا,فندق,service,negative,1
3180,لا يلتزم بالحجوزات تحجز جناح يعطيك غرفة وكل واحد اكذب من الثاني ادارته غير متفهمه لا انصح ابدا بزيارته. والتعامل سيئ جدا,فندق,ambiance,negative,1
9181,ماشاءالله تبارك الله ماتستاهل ولاااااااااا نجمة اعيتط علشان ااااالتعلفااتةة وجااااااري اااالحذف,entertainment,general,negative,1
7831,حلوه قوي,ecommerce,food,positive,5
4548,سوبر ماركت صغير لكن عنده كل حاجه وايضا العاملين معاملتهم جيده,سوبرماركت,general,positive,5
7204,ممتاز,ecommerce,general,positive,5
3519,العيادة جميلة اوي و تعامل الناس الموجودة تحفة و ذوق خالص و المواعيد منتظمة جدا و الدكاتره تعاملهم ذوق و حلو خالص بجد مكان تحفه مش اول مرا اجي و علي طول هكون موجودة عندهم باذن الله♥️♥️♥️♥️♥️♥️♥️♥️,عيادة طبية,food,positive,5
3519,العيادة جميلة اوي و تعامل الناس الموجودة تحفة و ذوق خالص و المواعيد منتظمة جدا و الدكاتره تعاملهم ذوق و حلو خالص بجد مكان تحفه مش اول مرا اجي و علي طول هكون موجودة عندهم باذن الله♥️♥️♥️♥️♥️♥️♥️♥️,عيادة طبية,service,positive,5
3519,العيادة جميلة اوي و تعامل الناس الموجودة تحفة و ذوق خالص و المواعيد منتظمة جدا و الدكاتره تعاملهم ذوق و حلو خالص بجد مكان تحفه مش اول مرا اجي و علي طول هكون موجودة عندهم باذن الله♥️♥️♥️♥️♥️♥️♥️♥️,عيادة طبية,ambiance,positive,5
601,الخدمة ممتازة جدا و مستر هشام المدير في غاية الاحترام و الاحترافية في الشغل و من احسن الناس في المكان,مقهى,service,positive,5
601,الخدمة ممتازة جدا و مستر هشام المدير في غاية الاحترام و الاحترافية في الشغل و من احسن الناس في المكان,مقهى,ambiance,positive,5
2850,فندق سئ للغايه اوسخ فندق في القاهره الخدمات سيئه معامله سيئه الصور لا تمت للواقع بصله المكيفات مش شغاله السرير فيه حشرات لا يوجد خدمات الحمامات لايوجد بها صابون السباكه متهالكه اسوء تجربه في حياتي حتي الاسعار الي علي جوجل ماب مش صحيحه كلو نصب في نصب,فندق,food,negative,1
2850,فندق سئ للغايه اوسخ فندق في القاهره الخدمات سيئه معامله سيئه الصور لا تمت للواقع بصله المكيفات مش شغاله السرير فيه حشرات لا يوجد خدمات الحمامات لايوجد بها صابون السباكه متهالكه اسوء تجربه في حياتي حتي الاسعار الي علي جوجل ماب مش صحيحه كلو نصب في نصب,فندق,price,negative,1
2850,فندق سئ للغايه اوسخ فندق في القاهره الخدمات سيئه معامله سيئه الصور لا تمت للواقع بصله المكيفات مش شغاله السرير فيه حشرات لا يوجد خدمات الحمامات لايوجد بها صابون السباكه متهالكه اسوء تجربه في حياتي حتي الاسعار الي علي جوجل ماب مش صحيحه كلو نصب في نصب,فندق,cleanliness,negative,1
